os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Ryzen 5 1600 Six-Core Processor,Radeon RX 470/480/570/570X/580/580X/590,12240268,5.15.36-1-lts,,
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
154.081,6675,13.253,100,50,71,1295,1750,2.10552,115,4.58732,29118392240
151.363,6645,13.253,100,50,71,1295,1750,2.10552,115,4.58732,29218452093
150.238,6556,13.253,100,50,71,1295,1750,2.10552,115,4.58732,29318510112
149.221,6647,13.253,100,50,71,1295,1750,2.10552,115,4.58732,29418570486
149.947,6520,13.3672,100,50,71,1288,1750,2.10552,115,4.58794,29518631621
150.225,6560,13.3672,100,50,71,1288,1750,2.10552,115,4.58794,29618701653
150.257,6810,13.3672,100,50,71,1288,1750,2.10552,115,4.58794,29718766375
144.76,8255,13.3672,100,50,71,1288,1750,2.10552,115,4.58794,29818828091
138.92,8574,13.3672,100,50,71,1288,1750,2.10552,115,4.58794,29918890248
116.524,8657,12.931,100,50,71,1294,1750,2.10552,115,4.58794,30018952034
116.428,8498,12.931,100,50,71,1294,1750,2.10552,115,4.58794,30119015955
116.445,8504,12.931,100,50,71,1294,1750,2.10552,115,4.58794,30219074826
115.945,8478,12.931,100,50,71,1294,1750,2.10552,115,4.58794,30319131843
115.745,8703,12.931,100,50,71,1294,1750,2.10552,115,4.58794,30419187498
115.394,8567,14.2132,100,50,71,1309,1750,2.10552,115,4.58828,30519244896
114.999,8640,14.2132,100,50,71,1309,1750,2.10552,115,4.58828,30619306022
114.721,8536,14.2132,100,50,71,1309,1750,2.10552,115,4.58828,30719364482
114.257,8640,14.2132,100,50,71,1309,1750,2.10552,115,4.58828,30819429264
114.042,8579,14.2132,100,50,71,1309,1750,2.10552,115,4.58828,30919486712
142.138,7400,13.1796,100,50,70,1317,1750,2.10552,106,4.58861,31019508143
127.781,8488,13.1796,100,50,70,1317,1750,2.10552,106,4.58861,31119567214
122.207,8675,13.1796,100,50,70,1317,1750,2.10552,106,4.58861,31219626696
119.585,9338,13.1796,100,50,70,1317,1750,2.10552,106,4.58861,31319685597
118.7,8643,13.1796,100,50,70,1317,1750,2.10552,106,4.58861,31419746562
113.834,9166,14.7404,95,50,71,1292,1750,2.10552,115,4.59326,31519807176
114.516,8532,14.7404,95,50,71,1292,1750,2.10552,115,4.59326,31619868882
114.467,8516,14.7404,95,50,71,1292,1750,2.10552,115,4.59326,31719929256
114.219,8532,14.7404,95,50,71,1292,1750,2.10552,115,4.59326,31819988528
114.233,8557,14.7404,95,50,71,1292,1750,2.10552,115,4.59326,31920049974
112.914,8785,14.9153,100,50,71,1309,1750,2.10552,115,4.60965,32020111069
112.87,7408,14.9153,100,50,71,1309,1750,2.10552,115,4.60965,32120173577
112.505,9359,14.9153,100,50,71,1309,1750,2.10552,115,4.60965,32220233860
112.962,8620,14.9153,100,50,71,1309,1750,2.10552,115,4.60965,32320294885
113.147,8736,14.9153,100,50,71,1309,1750,2.10552,115,4.60965,32420357643
116.957,8454,14.9153,100,50,71,1309,1750,2.10552,115,4.60965,32520415723
113.959,8650,14.8342,100,50,71,1295,1750,2.23076,115,4.67245,32620476497
114.074,8393,14.8342,100,50,71,1295,1750,2.23076,115,4.67245,32720537372
114.069,8849,14.8342,100,50,71,1295,1750,2.23076,115,4.67245,32820595993
114.308,8480,14.8342,100,50,71,1295,1750,2.23076,115,4.67245,32920658871
115.324,9190,14.8342,100,50,71,1295,1750,2.23076,115,4.67245,33020719385
115.655,8393,16.0862,100,51,71,1294,1750,2.23076,115,4.67237,33120835273
114.954,9136,16.0862,100,51,71,1294,1750,2.23076,115,4.67237,33220894274
115.061,8426,16.0862,100,51,71,1294,1750,2.23076,115,4.67237,33320957072
115.071,9005,16.0862,100,51,71,1294,1750,2.23076,115,4.67237,33421020171
116.975,8576,14.7513,100,51,71,1315,1750,2.23076,115,4.67474,33521084112
112.216,8489,14.7513,100,51,71,1315,1750,2.23076,115,4.67474,33621143193
112.759,9090,14.7513,100,51,71,1315,1750,2.23076,115,4.67474,33721206242
113.027,8612,14.7513,100,51,71,1315,1750,2.23076,115,4.67474,33821269631
113.274,8896,14.7513,100,51,71,1315,1750,2.23076,115,4.67474,33921328442
112.292,8817,14.7513,100,51,71,1315,1750,2.23076,115,4.67474,34021414614
114.233,8462,12.2867,100,51,71,1297,1750,2.23076,115,4.675,34121478124
114.16,8655,12.2867,100,51,71,1297,1750,2.23076,115,4.675,34221537155
114.082,8752,12.2867,100,51,71,1297,1750,2.23076,115,4.675,34321600625
114.065,8098,12.2867,100,51,71,1297,1750,2.23076,115,4.675,34421659506
114.824,8709,12.2867,100,51,71,1297,1750,2.23076,115,4.675,34521722194
114.54,8692,16.0535,100,51,71,1302,1750,2.23076,116,4.69661,34621784651
114.307,8484,16.0535,100,51,71,1302,1750,2.23076,116,4.69661,34721848141
114.144,8589,16.0535,100,51,71,1302,1750,2.23076,116,4.69661,34821910929
113.987,7754,16.0535,100,51,71,1302,1750,2.23076,116,4.69661,34921972896
109.592,9124,16.7797,100,51,71,1294,1750,2.23076,115,4.72518,35022031356
114.514,9181,16.7797,100,51,71,1294,1750,2.23076,115,4.72518,35122087993
114.917,8592,16.7797,100,51,71,1294,1750,2.23076,115,4.72518,35222149790
114.805,8927,16.7797,100,51,71,1294,1750,2.23076,115,4.72518,35322207248
114.443,9383,16.7797,100,51,71,1294,1750,2.23076,115,4.72518,35422269054
114.56,8467,16.7797,100,51,71,1294,1750,2.23076,115,4.72518,35522328085
112.751,9039,14.2149,100,51,71,1304,1750,2.23076,116,4.72694,35622389141
112.647,9325,14.2149,100,51,71,1304,1750,2.23076,116,4.72694,35722475904
113.247,8359,14.2149,100,51,71,1304,1750,2.23076,116,4.72694,35822543431
112.95,9344,14.2149,100,51,71,1304,1750,2.23076,116,4.72694,35922606750
136.255,7339,14.2149,100,51,71,1304,1750,2.23076,116,4.72694,36022676181
129.598,8663,12.8378,100,51,70,1316,1750,2.23076,114,4.72897,36122738388
121.015,9035,12.8378,100,51,70,1316,1750,2.23076,114,4.72897,36222801677
118.275,8860,12.8378,100,51,70,1316,1750,2.23076,114,4.72897,36322868694
117.015,8807,12.8378,100,51,70,1316,1750,2.23076,114,4.72897,36422928787
116.171,8777,12.8378,100,51,70,1316,1750,2.23076,114,4.72897,36522992407
112.483,9602,14.3573,98,51,71,1304,1750,2.23076,115,4.72959,36623050456
112.606,9478,14.3573,98,51,71,1304,1750,2.23076,115,4.72959,36723117322
112.487,8653,14.3573,98,51,71,1304,1750,2.23076,115,4.72959,36823175091
112.342,8706,14.3573,98,51,71,1304,1750,2.23076,115,4.72959,36923232910
112.259,8878,14.3573,98,51,71,1304,1750,2.23076,115,4.72959,37023289967
142.841,8883,11.5512,100,51,70,1316,1750,2.23076,110,4.72968,37123350762
126.062,8525,11.5512,100,51,70,1316,1750,2.23076,110,4.72968,37223412037
120.485,8883,11.5512,100,51,70,1316,1750,2.23076,110,4.72968,37323470848
118.219,8704,11.5512,100,51,70,1316,1750,2.23076,110,4.72968,37423535991
116.843,8887,11.5512,100,51,70,1316,1750,2.23076,110,4.72968,37523600292
112.394,8709,13.0653,96,51,71,1289,1750,2.23076,115,4.72986,37623661057
112.355,8490,13.0653,96,51,71,1289,1750,2.23076,115,4.72986,37723720619
111.972,8832,13.0653,96,51,71,1289,1750,2.23076,115,4.72986,37823781213
111.979,8949,13.0653,96,51,71,1289,1750,2.23076,115,4.72986,37923847117
111.929,8640,13.0653,96,51,71,1289,1750,2.23076,115,4.72986,38023913893
112.14,8820,13.4228,100,51,71,1295,1750,2.23076,115,4.72905,38123979116
112.492,8526,13.4228,100,51,71,1295,1750,2.23076,115,4.72905,38224039319
112.638,8700,13.4228,100,51,71,1295,1750,2.23076,115,4.72905,38324098972
112.661,8743,13.4228,100,51,71,1295,1750,2.23076,115,4.72905,38424163924
112.796,9201,13.4228,100,51,71,1295,1750,2.23076,115,4.72905,38524222524
112.899,8533,13.3556,100,51,71,1294,1750,2.23076,115,4.72906,38624281295
112.115,8799,13.3556,100,51,71,1294,1750,2.23076,115,4.72906,38724345366
95.9021,7588,13.3556,100,51,71,1294,1750,2.23076,115,4.72906,38824402303
103.841,10870,13.3556,100,51,71,1294,1750,2.23076,115,4.72906,38924459321
106.514,9471,13.3556,100,51,71,1294,1750,2.23076,115,4.72906,39024518983
115.018,9231,15.6197,95,51,71,1294,1750,2.23076,115,4.75261,39124588033
114.138,8530,15.6197,95,51,71,1294,1750,2.23076,115,4.75261,39224650561
113.325,9128,15.6197,95,51,71,1294,1750,2.23076,115,4.75261,39324717197
113.124,9025,15.6197,95,51,71,1294,1750,2.23076,115,4.75261,39424779304
113.228,9134,15.6197,95,51,71,1294,1750,2.23076,115,4.75261,39524845428
114.621,8983,15.0427,100,51,71,1294,1750,2.23076,115,4.76764,39624906393
113.402,9484,15.0427,100,51,71,1294,1750,2.23076,115,4.76764,39724970343
112.966,9187,15.0427,100,51,71,1294,1750,2.23076,115,4.76764,39825035867
113.063,8832,15.0427,100,51,71,1294,1750,2.23076,115,4.76764,39925094187
112.94,9137,15.0427,100,51,71,1294,1750,2.23076,115,4.76764,40025155693
113.247,9064,12.6689,100,51,71,1297,1750,2.23076,116,4.76884,40125213832
115.068,7217,12.6689,100,51,71,1297,1750,2.23076,116,4.76884,40225273244
112.983,8863,12.6689,100,51,71,1297,1750,2.23076,116,4.76884,40325335371
112.683,9201,12.6689,100,51,71,1297,1750,2.23076,116,4.76884,40425402037
112.895,9142,12.6689,100,51,71,1297,1750,2.23076,116,4.76884,40525468762
112.741,9070,13.6134,100,51,71,1294,1750,2.23076,115,4.77057,40625530318
113.205,9204,13.6134,100,51,71,1294,1750,2.23076,115,4.77057,40725593127
113.15,9436,13.6134,100,51,71,1294,1750,2.23076,115,4.77057,40825653851
113.361,9230,13.6134,100,51,71,1294,1750,2.23076,115,4.77057,40925715668
113.278,8776,13.6134,100,51,71,1294,1750,2.23076,115,4.77057,41025772314
138.206,8635,11.0357,100,51,71,1316,1750,2.23076,113,4.77102,41125829332
120.192,8917,11.0357,100,51,71,1316,1750,2.23076,113,4.77102,41225886069
116.926,8940,11.0357,100,51,71,1316,1750,2.23076,113,4.77102,41325947084
115.539,8738,11.0357,100,51,71,1316,1750,2.23076,113,4.77102,41426003751
114.563,9125,11.0357,100,51,71,1316,1750,2.23076,113,4.77102,41526060658
111.111,8971,13.5906,98,51,71,1296,1750,2.23076,115,4.77379,41626118617
110.86,8897,13.5906,98,51,71,1296,1750,2.23076,115,4.77379,41726176576
110.936,8875,13.5906,98,51,71,1296,1750,2.23076,115,4.77379,41826233854
110.927,8916,13.5906,98,51,71,1296,1750,2.23076,115,4.77379,41926290691
110.686,9014,13.5906,98,51,71,1296,1750,2.23076,115,4.77379,42026352338
109.655,9222,12.8162,100,51,71,1299,1750,2.23076,115,4.77618,42126413593
109.337,9176,12.8162,100,51,71,1299,1750,2.23076,115,4.77618,42226471562
108.664,9219,12.8162,100,51,71,1299,1750,2.23076,115,4.77618,42326528219
108.924,8877,12.8162,100,51,71,1299,1750,2.23076,115,4.77618,42426584495
109.36,9029,12.8162,100,51,71,1299,1750,2.23076,115,4.77618,42526611096
110.347,8875,12.8162,100,51,71,1299,1750,2.23076,115,4.77618,42626667682
110.551,8969,12.4786,100,51,71,1280,1750,2.23076,115,4.77827,42726728597
110.534,9146,12.4786,100,51,71,1280,1750,2.23076,115,4.77827,42826748705
109.581,9091,12.4786,100,51,71,1280,1750,2.23076,115,4.77827,42926805923
109.846,8853,12.4786,100,51,71,1280,1750,2.23076,115,4.77827,43026865626
112.879,8906,12.4786,100,51,71,1280,1750,2.23076,115,4.77827,43126923615
111.766,8988,13.1886,100,51,71,1296,1750,2.23076,114,4.78032,43226983267
111.32,8821,13.1886,100,51,71,1296,1750,2.23076,114,4.78032,43327046086
111.472,8942,13.1886,100,51,71,1296,1750,2.23076,114,4.78032,43427104305
111.288,9190,13.1886,100,51,71,1296,1750,2.23076,114,4.78032,43527164118
110.522,9292,13.1886,100,51,71,1296,1750,2.23076,114,4.78032,43627225103
110.55,9273,13,100,51,71,1291,1750,2.23076,116,4.78032,43727288973
111.037,9407,13,100,51,71,1291,1750,2.23076,116,4.78032,43827349648
111.345,9099,13,100,51,71,1291,1750,2.23076,116,4.78032,43927407637
111.477,8570,13,100,51,71,1291,1750,2.23076,116,4.78032,44027466548
109.469,9502,13,100,51,71,1291,1750,2.23076,116,4.78032,44127524016
112.425,8676,11.4334,100,51,71,1297,1750,2.23076,115,4.78186,44227581555
112.288,8875,11.4334,100,51,71,1297,1750,2.23076,115,4.78186,44327639364
112.7,8678,11.4334,100,51,71,1297,1750,2.23076,115,4.78186,44427695710
112.883,8735,11.4334,100,51,71,1297,1750,2.23076,115,4.78186,44527755603
113.384,8819,11.4334,100,51,71,1297,1750,2.23076,115,4.78186,44627818371
113.84,8708,12.1464,100,51,71,1292,1750,2.23076,115,4.77979,44727880628
113.747,8558,12.1464,100,51,71,1292,1750,2.23076,115,4.77979,44827912028
113.679,8892,12.1464,100,51,71,1292,1750,2.23076,115,4.77979,44927969626
113.909,8697,12.1464,100,51,71,1292,1750,2.23076,115,4.77979,45028027696
114.035,8662,12.1464,100,51,71,1292,1750,2.23076,115,4.77979,45128084884
114.362,8576,12.1061,100,51,71,1290,1750,2.23076,115,4.77969,45228148914
114.438,8563,12.1061,100,51,71,1290,1750,2.23076,115,4.77969,45328184952
114.423,8419,12.1061,100,51,71,1290,1750,2.23076,115,4.77969,45428248943
114.313,8821,12.1061,100,51,71,1290,1750,2.23076,115,4.77969,45528307623
114.131,8815,12.1061,100,51,71,1290,1750,2.23076,115,4.77969,45628371864
114.151,8494,11.1853,100,51,71,1297,1750,2.23076,115,4.77957,45728432168
113.69,8578,11.1853,100,51,71,1297,1750,2.23076,115,4.77957,45828491951
113.783,8727,11.1853,100,51,71,1297,1750,2.23076,115,4.77957,45928551072
113.888,8693,11.1853,100,51,71,1297,1750,2.23076,115,4.77957,46028610654
110.188,5786,11.1853,100,51,71,1297,1750,2.23076,115,4.77957,46128670177
115.853,8641,13.4328,100,51,71,1309,1750,2.23076,112,4.78539,46228728907
115.898,8550,13.4328,100,51,71,1309,1750,2.23076,112,4.78539,46328789702
115.611,8540,13.4328,100,51,71,1309,1750,2.23076,112,4.78539,46428847030
115.55,8608,13.4328,100,51,71,1309,1750,2.23076,112,4.78539,46528906813
115.716,8557,13.4328,100,51,71,1309,1750,2.23076,112,4.78539,46628968248
115.884,8455,11.4286,96,51,71,1300,1750,2.23076,116,4.78499,46729028522
115.81,8305,11.4286,96,51,71,1300,1750,2.23076,116,4.78499,46829088635
115.958,8728,11.4286,96,51,71,1300,1750,2.23076,116,4.78499,46929151183
116.044,8737,11.4286,96,51,71,1300,1750,2.23076,116,4.78499,47029213100
116.189,8549,11.4286,96,51,71,1300,1750,2.23076,116,4.78499,47129295374
117.397,8470,10.8696,100,51,71,1293,1750,2.23076,114,4.78572,47229352773
117.167,8421,10.8696,100,51,71,1293,1750,2.23076,114,4.78572,47329410041
116.971,8486,10.8696,100,51,71,1293,1750,2.23076,114,4.78572,47429466437
117.147,8337,10.8696,100,51,71,1293,1750,2.23076,114,4.78572,47529523454
116.837,8450,10.8696,100,51,71,1293,1750,2.23076,114,4.78572,47629581213
116.427,8439,11.794,100,51,71,1292,1750,2.23076,115,4.78548,47729638251
116.502,8468,11.794,100,51,71,1292,1750,2.23076,115,4.78548,47829699155
116.344,8489,11.794,100,51,71,1292,1750,2.23076,115,4.78548,47929758387
116.291,8470,11.794,100,51,71,1292,1750,2.23076,115,4.78548,48029817188
116.258,8650,11.794,100,51,71,1292,1750,2.23076,115,4.78548,48129879646
116.211,8343,10.8696,100,51,71,1303,1750,2.23076,115,4.78572,48229938707
115.93,8433,10.8696,100,51,71,1303,1750,2.23076,115,4.78572,48329998139
115.806,8478,10.8696,100,51,71,1303,1750,2.23076,115,4.78572,48430056409
115.816,8456,10.8696,100,51,71,1303,1750,2.23076,115,4.78572,48530114608
115.8,8427,10.8696,100,51,71,1303,1750,2.23076,115,4.78572,48630174692
115.815,8595,12.5,100,51,71,1287,1750,2.23076,115,4.78596,48730231950
116.004,8492,12.5,100,51,71,1287,1750,2.23076,115,4.78596,48830301350
115.785,8467,12.5,100,51,71,1287,1750,2.23076,115,4.78596,48930357666
115.442,8455,12.5,100,51,71,1287,1750,2.23076,115,4.78596,49030415245
115.324,8595,12.5,100,51,71,1287,1750,2.23076,115,4.78596,49130471631
113.527,8689,10.8659,100,51,71,1292,1750,2.23076,115,4.78883,49230529741
113.756,8484,10.8659,100,51,71,1292,1750,2.23076,115,4.78883,49330586327
113.923,8668,10.8659,100,51,71,1292,1750,2.23076,115,4.78883,49430642944
114.242,8515,10.8659,100,51,71,1292,1750,2.23076,115,4.78883,49530700352
114.108,8571,10.8659,100,51,71,1292,1750,2.23076,115,4.78883,49630756047
114.462,8572,12.2924,100,51,71,1294,1750,2.23076,115,4.78925,49730812634
113.417,8683,12.2924,100,51,71,1294,1750,2.23076,115,4.78925,49830870433
112.991,8746,12.2924,100,51,71,1294,1750,2.23076,115,4.78925,49930927671
112.728,8917,12.2924,100,51,71,1294,1750,2.23076,115,4.78925,50030986031
112.631,8805,12.2924,100,51,71,1294,1750,2.23076,115,4.78925,50131043028
112.008,8783,11.6279,100,50,71,1288,1750,2.23076,115,4.78938,50231107209
112.191,8830,11.6279,100,50,71,1288,1750,2.23076,115,4.78938,50331165950
112.845,8429,11.6279,100,50,71,1288,1750,2.23076,115,4.78938,50431224190
113.281,8689,11.6279,100,50,71,1288,1750,2.23076,115,4.78938,50531280997
113.44,8936,11.6279,100,50,71,1288,1750,2.23076,115,4.78938,50631338134
125.705,8690,13.0653,100,50,71,1295,1750,2.23076,115,4.79179,50731394360
117.388,8518,13.0653,100,50,71,1295,1750,2.23076,115,4.79179,50831451909
115.844,8602,13.0653,100,50,71,1295,1750,2.23076,115,4.79179,50931509076
115.192,8716,13.0653,100,50,71,1295,1750,2.23076,115,4.79179,51031566244
114.908,8470,13.0653,100,50,71,1295,1750,2.23076,115,4.79179,51131623773
115.439,8664,10.678,100,50,71,1298,1750,2.23076,116,4.79187,51231682343
115.516,8371,10.678,100,50,71,1298,1750,2.23076,116,4.79187,51331739441
115.352,8669,10.678,100,50,71,1298,1750,2.23076,116,4.79187,51431796418
114.43,9017,10.678,100,50,71,1298,1750,2.23076,116,4.79187,51531853275
113.812,8968,10.678,100,50,71,1298,1750,2.23076,116,4.79187,51631912427
111.776,9258,11.5646,100,50,71,1285,1750,2.23076,115,4.79339,51731969334
112.084,8522,11.5646,100,50,71,1285,1750,2.23076,115,4.79339,51832026602
111.891,8738,11.5646,100,50,71,1285,1750,2.23076,115,4.79339,51932084200
111.866,8741,11.5646,100,50,71,1285,1750,2.23076,115,4.79339,52032146287
112.025,8612,11.5646,100,50,71,1285,1750,2.23076,115,4.79339,52132206220
112.371,8884,11.9863,100,50,71,1290,1750,2.23076,116,4.79837,52232263899
111.186,8845,11.9863,100,50,71,1290,1750,2.23076,116,4.79837,52332323181
111.632,8945,11.9863,100,50,71,1290,1750,2.23076,116,4.79837,52432381160
111.796,8826,11.9863,100,50,71,1290,1750,2.23076,116,4.79837,52532440522
112.195,8600,11.9863,100,50,71,1290,1750,2.23076,116,4.79837,52632499012
116.58,8561,11.2795,100,50,71,1284,1750,2.23076,114,4.79892,52732555779
114.357,8646,11.2795,100,50,71,1284,1750,2.23076,114,4.79892,52832612536
112.311,9065,11.2795,100,50,71,1284,1750,2.23076,114,4.79892,52932669974
110.4,9464,11.2795,100,50,71,1284,1750,2.23076,114,4.79892,53032727533
109.748,8711,11.2795,100,50,71,1284,1750,2.23076,114,4.79892,53132785753
113.413,8772,10.8514,100,50,71,1284,1750,2.23076,113,4.79916,53232842820
113.166,8621,10.8514,100,50,71,1284,1750,2.23076,113,4.79916,53332899437
113.447,8428,10.8514,100,50,71,1284,1750,2.23076,113,4.79916,53432956034
113.897,8135,10.8514,100,50,71,1284,1750,2.23076,113,4.79916,53533012159
115.746,8071,10.8514,100,50,71,1284,1750,2.23076,113,4.79916,53633069517
138.135,7272,10.8514,100,50,71,1284,1750,2.23076,113,4.79916,53733126565
137.043,7215,13.1535,100,50,71,1273,1750,2.23076,115,4.80369,53833182911
136.908,7150,13.1535,100,50,71,1273,1750,2.23076,115,4.80369,53933240390
137.654,7402,13.1535,100,50,71,1273,1750,2.23076,115,4.80369,54033299832
137.949,7740,13.1535,100,50,71,1273,1750,2.23076,115,4.80369,54133357681
146.065,7424,13.1535,100,50,71,1273,1750,2.23076,115,4.80369,54233378991
129.431,7833,15.4104,100,50,71,1278,1750,2.23076,115,4.80716,54333437722
127.554,7804,15.4104,100,50,71,1278,1750,2.23076,115,4.80716,54433494729
125.947,8409,15.4104,100,50,71,1278,1750,2.23076,115,4.80716,54533552168
121.418,9658,15.4104,100,50,71,1278,1750,2.23076,115,4.80716,54633616689
106.043,9430,15.4104,100,50,71,1278,1750,2.23076,115,4.80716,54733676141
105.467,9684,11.7148,100,50,71,1292,1750,2.23076,114,4.80709,54833734221
105.981,9153,11.7148,100,50,71,1292,1750,2.23076,114,4.80709,54933792591
105.953,9383,11.7148,100,50,71,1292,1750,2.23076,114,4.80709,55033851271
105.513,9197,11.7148,100,50,71,1292,1750,2.23076,114,4.80709,55133909421
102.897,9718,11.7148,100,50,71,1292,1750,2.23076,114,4.80709,55233979032
104.18,9230,12.2689,100,50,71,1296,1750,2.23076,115,4.80705,55334036460
104.129,9993,12.2689,100,50,71,1296,1750,2.23076,115,4.80705,55434093047
104.206,9430,12.2689,100,50,71,1296,1750,2.23076,115,4.80705,55534150886
104.085,10318,12.2689,100,50,71,1296,1750,2.23076,115,4.80705,55634212021
104.099,9606,12.3077,100,50,71,1294,1750,2.23076,115,4.8073,55734268958
102.691,9565,12.3077,100,50,71,1294,1750,2.23076,115,4.8073,55834329502
102.751,10100,12.3077,100,50,71,1294,1750,2.23076,115,4.8073,55934389285
102.829,10014,12.3077,100,50,71,1294,1750,2.23076,115,4.8073,56034447936
102.953,9533,12.3077,100,50,71,1294,1750,2.23076,115,4.8073,56134470639
102.625,8367,11.5966,100,50,71,1309,1750,2.23076,116,4.80803,56234529900
103.396,9875,11.5966,100,50,71,1309,1750,2.23076,116,4.80803,56334591406
103.824,9519,11.5966,100,50,71,1309,1750,2.23076,116,4.80803,56434649245
103.812,9551,11.5966,100,50,71,1309,1750,2.23076,116,4.80803,56534709288
103.608,10092,11.5966,100,50,71,1309,1750,2.23076,116,4.80803,56634767107
103.519,9641,11.5966,100,50,71,1309,1750,2.23076,116,4.80803,56734824075
103.303,9561,13.3446,98,50,71,1299,1750,2.23076,115,4.81163,56834883036
103.267,9994,13.3446,98,50,71,1299,1750,2.23076,115,4.81163,56934942027
103.256,9661,13.3446,98,50,71,1299,1750,2.23076,115,4.81163,57034999696
103.273,9524,13.3446,98,50,71,1299,1750,2.23076,115,4.81163,57135060771
103.401,9913,13.3446,98,50,71,1299,1750,2.23076,115,4.81163,57235120413
103.275,9581,11.6949,100,50,71,1309,1750,2.23076,115,4.80963,57335181448
102.954,9491,11.6949,100,50,71,1309,1750,2.23076,115,4.80963,57435241241
102.821,10172,11.6949,100,50,71,1309,1750,2.23076,115,4.80963,57535300212
102.718,9530,11.6949,100,50,71,1309,1750,2.23076,115,4.80963,57635358392
102.714,9657,11.6949,100,50,71,1309,1750,2.23076,115,4.80963,57735414978
102.25,9742,10.8659,100,50,71,1308,1750,2.23076,115,4.80969,57835472968
102.167,10159,10.8659,100,50,71,1308,1750,2.23076,115,4.80969,57935530546
102.166,9695,10.8659,100,50,71,1308,1750,2.23076,115,4.80969,58035588165
102.072,9709,10.8659,100,50,71,1308,1750,2.23076,115,4.80969,58135646475
102.345,9428,10.8659,100,50,71,1308,1750,2.23076,115,4.80969,58235704524
102.257,9550,12.3333,100,50,71,1312,1750,2.23076,116,4.80899,58335761371
102.602,9781,12.3333,100,50,71,1312,1750,2.23076,116,4.80899,58435818288
102.304,9654,12.3333,100,50,71,1312,1750,2.23076,116,4.80899,58535876087
102.295,9560,12.3333,100,50,71,1312,1750,2.23076,116,4.80899,58635934077
102.079,9833,12.3333,100,50,71,1312,1750,2.23076,116,4.80899,58735991154
100.824,9724,13.4551,100,50,71,1303,1750,2.23076,115,4.81337,58836048813
100.457,9804,13.4551,100,50,71,1303,1750,2.23076,115,4.81337,58936106351
100.305,9701,13.4551,100,50,71,1303,1750,2.23076,115,4.81337,59036163048
100.896,9553,13.4551,100,50,71,1303,1750,2.23076,115,4.81337,59136220426
101.3,9523,13.4551,100,50,71,1303,1750,2.23076,115,4.81337,59236279748
103.046,9453,13.2759,100,50,71,1306,1750,2.23076,115,4.81938,59336338308
103.413,9339,13.2759,100,50,71,1306,1750,2.23076,115,4.81938,59436397230
105.183,9057,13.2759,100,50,71,1306,1750,2.23076,115,4.81938,59536453876
105.848,9162,13.2759,100,50,71,1306,1750,2.23076,115,4.81938,59636510874
106.137,9470,13.2759,100,50,71,1306,1750,2.23076,115,4.81938,59736567931
107.704,9222,10.4811,100,50,71,1288,1750,2.23076,114,4.81938,59836626732
108.234,9003,10.4811,100,50,71,1288,1750,2.23076,114,4.81938,59936685613
108.019,9063,10.4811,100,50,71,1288,1750,2.23076,114,4.81938,60036743883
